2.606308249480775441e-01,1.570796326794896558e+00
1.122751974504946140e-02,1.353167860954882951e+00
1.287140829078805074e-02,1.155004692539575162e+00
1.630840255239814421e-02,9.988057548778296324e-01
2.253716042878502537e-02,8.894416093062498252e-01
3.775015612937696746e-02,8.131773955711628643e-01
1.267545352137928183e-01,7.775707262739223191e-01
7.847577187857975034e-02,7.956215147798909593e-01
2.584407035092389088e-02,9.042422590091756529e-01
1.332209859864815112e-02,1.233300563942059558e+00
1.076904058695219574e-02,-1.146777986673841454e+00
1.948814114055391622e-02,-5.041922079220773067e-01
5.572300184485022567e-02,-2.418459067906890414e-01
2.652183141211912343e-01,-1.247895154061737927e-01
4.983056561693969405e-02,-5.921452909978541096e-02
2.940368597078034385e-02,-7.745025375323726959e-03
2.120785848059078202e-02,4.301700173542007122e-02
1.617434929453407180e-02,1.388769339724954810e-01
1.192421723883929120e-02,4.247814872936685471e-01
3.687829055265686579e-02,-1.080045098911110557e+00
2.233461466653879207e-02,-3.888618883005249827e-01
1.562436127878473295e-02,-2.333762541032231852e-01
1.312742821900953101e-02,-1.481216775620741999e-01
1.169192930284280139e-02,-4.655459735187793269e-02
1.084842440434275954e-02,1.302593708671029582e-01
1.353365117434304939e-02,7.197537912609743849e-01
2.191781160210120455e-02,-1.158814219068412532e+00
1.142867895769156782e-02,-7.158969993168085022e-01
9.784265628480962040e-03,-5.755285283699027588e-01
9.067997131403911573e-03,-5.147734125936547223e-01
8.524236810644781476e-03,-4.815566890103585296e-01
8.185358160575235617e-03,-4.577387019041621596e-01
2.669384999459641430e-02,4.757126729640661078e-01
7.788585748554729266e-03,-4.273472183739955854e-01
7.711572136255002811e-03,-4.125710879617753291e-01
7.851401932387617674e-03,-3.936160901160983827e-01
8.301485499115870970e-03,-3.603033870379821479e-01
9.837285252117407980e-03,-3.010492758750429876e-01
2.049862114503563787e-02,-1.626002475359203114e-01
6.141796984992176946e-03,3.732143175540119096e-01
2.495360361961599001e-03,-1.368123007434997263e+00
2.951608534552778440e-03,-9.314203744008958674e-01
3.142942019066374913e-03,-8.251274543815534379e-01
2.957790825306345472e-03,-7.669294974186573466e-01
1.718630349043284147e-03,-6.904139911885714964e-01
1.380592790992085997e-02,-8.123386905814697911e-01
5.842633508099155486e-03,-7.973440858576752444e-01
5.160580169365281897e-03,-8.124753291084800821e-01
5.073047261089049485e-03,-8.456348450367591196e-01
5.207165758505562757e-03,-9.083144368452497064e-01
6.054180700721455838e-03,-1.045380238841147946e+00
1.851726208540171309e-02,-1.449303832927862912e+00
3.573051276847214689e-03,4.278661994733142793e-01
3.134515429353380150e-03,-2.039918979310449132e-01
3.210472164623291366e-03,-3.843470438679832402e-01
3.295386984659430356e-03,-4.502187472199219997e-01
3.390737017238974575e-03,-4.436129298863148995e-01
3.799854223947964852e-03,-2.361950242674069056e-01
3.609442240362895418e-03,-1.350411653664416622e+00
3.123026382827218377e-03,-9.048049854604842679e-01
3.092797045911547128e-03,-8.360356759806440996e-01
3.114525255867466903e-03,-8.230530898350107982e-01
3.099801317411577609e-03,-8.231628523162877187e-01
3.051107853961837393e-03,-8.299397385504772018e-01
1.115139853074650911e-02,1.204018629426970854e-01
2.962703009623019954e-03,-8.560457993475159011e-01
2.951963754467588387e-03,-8.618652175314076569e-01
2.910701922628519504e-03,-8.924168069515560076e-01
2.847668305958665335e-03,-8.997119795687276156e-01
2.733760892592571479e-03,-9.127319315841090352e-01
2.096623389182674518e-03,-9.314660638013271265e-01
3.574918738136241645e-03,-9.525433439661090684e-01
3.222742516053988399e-03,-9.795997293710324572e-01
3.193152624549409468e-03,-1.001076013409131216e+00
3.236118059995759296e-03,-1.045248831500508846e+00
3.491504114310701838e-03,-1.112440029069933001e+00
4.520139726901555716e-03,-1.260958716337457819e+00
6.929307601852412526e-03,1.224091613371169007e+00
1.755171032756111223e-03,-4.124730154805421045e-01
2.015437521733526305e-03,-7.116541996169021278e-01
2.109294396156767386e-03,-7.926084567044924256e-01
2.163257354191394557e-03,-8.208768490563356224e-01
2.199612239515165608e-03,-7.643345178466336431e-01
3.464560567186086935e-03,-2.544219612653355472e-02
2.357750086310953213e-03,-1.373300918309543039e+00
2.221220345864713917e-03,-1.277146429893275315e+00
2.129521327011027736e-03,-1.275424678290042468e+00
2.068381816163802119e-03,-1.350728481708471262e+00
1.919693318291041187e-03,-1.557635842480340704e+00
2.483231208493867810e-03,7.540216381044682059e-01
6.047576225156454065e-03,-4.451906274622529081e-01
3.196217974089587965e-03,-7.680372136903763636e-01
2.770746920592692501e-03,-8.791138408108669644e-01
2.610462443177145615e-03,-9.491421499659167260e-01
2.499544200479720743e-03,-9.788376330616589405e-01
2.402900304530669693e-03,-1.016456910544745407e+00
5.827826792905324224e-03,-9.968813076628904035e-01
2.315857295629740031e-03,-1.047253902650538082e+00
2.253852708809818764e-03,-1.053661375593627270e+00
2.163558496453144107e-03,-1.063024047598950084e+00
2.063214654087998454e-03,-1.031594204320097630e+00
1.845477786569417770e-03,-9.563691506070589599e-01
1.284842379916100114e-03,8.932663215859926176e-02
3.740293779014935028e-03,-1.405006277381738666e+00
2.836774507295062968e-03,-1.301967442327992774e+00
2.607470922247136051e-03,-1.256466088780968215e+00
2.493226799337545669e-03,-1.227105984176951825e+00
2.473084746196221959e-03,-1.205264701779861891e+00
2.400302933977374598e-03,-1.057677675478880808e+00
3.832226432195971495e-03,1.146316190018949577e+00
2.507898618256696865e-03,-1.495841287387498442e+00
2.456583575295380809e-03,-1.424623775210290821e+00
2.427190944661793744e-03,-1.401362619337404247e+00
2.420491297515061941e-03,-1.387546088528403665e+00
2.478732579331358044e-03,-1.352825900142879512e+00
2.976362734316173597e-03,-1.052102271138876111e+00
2.283833717372701910e-03,-1.568490012503158448e+00
2.311794404822897255e-03,-1.482312687276296614e+00
2.302588876036369692e-03,-1.490543015413303474e+00
2.394370582045817625e-03,-1.488896573915797994e+00
2.476161930549063313e-03,-1.507027879912471446e+00
2.886439673315482988e-03,-1.508910464918104877e+00
1.222655575892617023e-03,-1.478677276892685244e+00
1.936912011499026176e-03,-1.521484383264264384e+00
2.059503412210665629e-03,-1.521753103041352695e+00
2.090161654457515627e-03,-1.532907151702088022e+00
2.112455072817202417e-03,-1.537694892054924489e+00
2.123833083647936552e-03,-1.568999873278821067e+00
2.776949872209889727e-03,-1.570796326794894116e+00
2.123833083648934885e-03,1.568999873278591695e+00
2.112455072815871016e-03,1.537694892054691342e+00
2.090161654457224627e-03,1.532907151702237014e+00
2.059503412210567617e-03,1.521753103041535216e+00
1.936912011498967195e-03,1.521484383264272156e+00
1.222655575892758620e-03,1.478677276893143100e+00
2.886439673315750135e-03,1.508910464918401084e+00
2.476161930549652251e-03,1.507027879912489654e+00
2.394370582045663234e-03,1.488896573915535093e+00
2.302588876036131601e-03,1.490543015413481776e+00
2.311794404822799243e-03,1.482312687275922247e+00
2.283833717373470393e-03,1.568490012502979480e+00
2.976362734315552566e-03,1.052102271138827705e+00
2.478732579331266103e-03,1.352825900142990978e+00
2.420491297514930102e-03,1.387546088528608612e+00
2.427190944661623308e-03,1.401362619337231052e+00
2.456583575296700933e-03,1.424623775210041465e+00
2.507898618256742835e-03,1.495841287387371210e+00
3.832226432193879418e-03,-1.146316190019336378e+00
2.400302933977370261e-03,1.057677675479220980e+00
2.473084746195546718e-03,1.205264701779376280e+00
2.493226799337155356e-03,1.227105984176936726e+00
2.607470922247139087e-03,1.256466088781051260e+00
2.836774507294185198e-03,1.301967442328009872e+00
3.740293779014371676e-03,1.405006277381555257e+00
1.284842379915290865e-03,-8.932663215881563035e-02
1.845477786568864393e-03,9.563691506068073833e-01
2.063214654088364481e-03,1.031594204319756347e+00
2.163558496451400710e-03,1.063024047599044675e+00
2.253852708810364334e-03,1.053661375592993776e+00
2.315857295630553182e-03,1.047253902650398638e+00
5.827826792904433444e-03,9.968813076628132430e-01
2.402900304530033049e-03,1.016456910545491032e+00
2.499544200479792300e-03,9.788376330612321707e-01
2.610462443177626133e-03,9.491421499658556638e-01
2.770746920591482098e-03,8.791138408108631896e-01
3.196217974088745757e-03,7.680372136904686231e-01
6.047576225156999635e-03,4.451906274621717508e-01
2.483231208492220690e-03,-7.540216381043526317e-01
1.919693318291028176e-03,1.557635842480738164e+00
2.068381816162929120e-03,1.350728481708086015e+00
2.129521327009827741e-03,1.275424678290397296e+00
2.221220345865127215e-03,1.277146429893772694e+00
2.357750086310268865e-03,1.373300918309959817e+00
3.464560567185622462e-03,2.544219612688337906e-02
2.199612239518724394e-03,7.643345178471325774e-01
2.163257354191397593e-03,8.208768490565155895e-01
2.109294396154307982e-03,7.926084567048324869e-01
2.015437521734552394e-03,7.116541996173697537e-01
1.755171032758241463e-03,4.124730154808392002e-01
6.929307601853309379e-03,-1.224091613371328213e+00
4.520139726900781162e-03,1.260958716337441832e+00
3.491504114311070901e-03,1.112440029069833081e+00
3.236118059994777443e-03,1.045248831500814823e+00
3.193152624549152729e-03,1.001076013409089027e+00
3.222742516054082074e-03,9.795997293714122645e-01
3.574918738136225599e-03,9.525433439663242297e-01
2.096623389183470323e-03,9.314660638014008454e-01
2.733760892593733744e-03,9.127319315843852587e-01
2.847668305958018717e-03,8.997119795690174948e-01
2.910701922627932734e-03,8.924168069517866009e-01
2.951963754464998445e-03,8.618652175313148422e-01
2.962703009624081171e-03,8.560457993471384253e-01
1.115139853074420019e-02,-1.204018629428951215e-01
3.051107853960290019e-03,8.299397385499374113e-01
3.099801317414025304e-03,8.231628523155989363e-01
3.114525255867474710e-03,8.230530898350945090e-01
3.092797045914369089e-03,8.360356759793907688e-01
3.123026382826340173e-03,9.048049854605464404e-01
3.609442240361527589e-03,1.350411653664238099e+00
3.799854223947206778e-03,2.361950242671877476e-01
3.390737017241335534e-03,4.436129298865845727e-01
3.295386984658297148e-03,4.502187472196000906e-01
3.210472164621935246e-03,3.843470438678666667e-01
3.134515429353397498e-03,2.039918979317091319e-01
3.573051276848179629e-03,-4.278661994739614283e-01
1.851726208540263249e-02,1.449303832927836044e+00
6.054180700721318795e-03,1.045380238841307152e+00
5.207165758503770787e-03,9.083144368449765915e-01
5.073047261088587181e-03,8.456348450366508729e-01
5.160580169362652923e-03,8.124753291082700279e-01
5.842633508098525781e-03,7.973440858578224599e-01
1.380592790992044884e-02,8.123386905814492520e-01
1.718630349041635075e-03,6.904139911890203596e-01
2.957790825308913296e-03,7.669294974184710512e-01
3.142942019064768992e-03,8.251274543811568662e-01
2.951608534552356469e-03,9.314203744009509345e-01
2.495360361961500555e-03,1.368123007435569249e+00
6.141796984992176078e-03,-3.732143175539132662e-01
2.049862114503352845e-02,1.626002475357999077e-01
9.837285252116027140e-03,3.010492758752656428e-01
8.301485499114491864e-03,3.603033870383360870e-01
7.851401932389199742e-03,3.936160901161953607e-01
7.711572136256359365e-03,4.125710879619715055e-01
7.788585748554046652e-03,4.273472183738086239e-01
2.669384999459407937e-02,-4.757126729641099061e-01
8.185358160576805542e-03,4.577387019042930549e-01
8.524236810646903043e-03,4.815566890100573816e-01
9.067997131400719682e-03,5.147734125933745020e-01
9.784265628479494464e-03,5.755285283699321797e-01
1.142867895769146373e-02,7.158969993167539903e-01
2.191781160209910900e-02,1.158814219068406315e+00
1.353365117434067282e-02,-7.197537912610774136e-01
1.084842440434364078e-02,-1.302593708667412198e-01
1.169192930284543991e-02,4.655459735194498322e-02
1.312742821900953101e-02,1.481216775620372295e-01
1.562436127878456121e-02,2.333762541032105287e-01
2.233461466653959004e-02,3.888618883004504867e-01
3.687829055265810785e-02,1.080045098911091905e+00
1.192421723883679147e-02,-4.247814872936764852e-01
1.617434929453550121e-02,-1.388769339724338359e-01
2.120785848059211082e-02,-4.301700173540314726e-02
2.940368597078161020e-02,7.745025375352759291e-03
4.983056561694215736e-02,5.921452909976743229e-02
2.652183141211890138e-01,1.247895154061441220e-01
5.572300184485443758e-02,2.418459067905941728e-01
1.948814114055173394e-02,5.041922079221019537e-01
1.076904058695323831e-02,1.146777986673937377e+00
1.332209859864780591e-02,-1.233300563942164363e+00
2.584407035092419966e-02,-9.042422590092091816e-01
7.847577187857761316e-02,-7.956215147799320375e-01
1.267545352137949000e-01,-7.775707262739612879e-01
3.775015612937707155e-02,-8.131773955711787405e-01
2.253716042878452924e-02,-8.894416093062937900e-01
1.630840255239477191e-02,-9.988057548778047634e-01
1.287140829078715042e-02,-1.155004692539701949e+00
1.122751974504594165e-02,-1.353167860954808788e+00
